% Title: MFCC, Energy, Zero Crossing rate Features
    %
    % Creator: Shalini Ramachandra
    % Date: 10/30/2015
    %
    @relation Laughter_detection_capture_training

    @attribute MFCC1 NUMERIC
    @attribute MFCC2 NUMERIC
    @attribute MFCC3 NUMERIC
    @attribute MFCC4 NUMERIC
    @attribute MFCC5 NUMERIC
    @attribute MFCC6 NUMERIC
    @attribute MFCC7 NUMERIC
    @attribute MFCC8 NUMERIC
    @attribute MFCC9 NUMERIC
    @attribute MFCC10 NUMERIC
    @attribute MFCC11 NUMERIC
    @attribute MFCC12 NUMERIC
    @attribute MFCC13 NUMERIC
    @attribute ENERGY NUMERIC
    @attribute ZCR NUMERIC
    @attribute ENERGY_ENTROPY NUMERIC
    @attribute SPECTRAL_CENTROID NUMERIC
    @attribute SPECTRAL_SPREAD NUMERIC
    @attribute SPECTRAL_ENTROPY NUMERIC
    @attribute SPECTRAL_ROLLOFF NUMERIC
    @attribute class {YES,NO}

    @data

6.64914779948 0.813204330474 0.517592409229 0.31462038624 -0.0478081794628 1.03548402562 -0.452326559504 0.16048330815 0.222632133988 0.246051757225 -0.0795087297185 -0.138888851146 0.162645312588 6710720.94184 0.05287978939 1.99136445056 0.120681792721 0.138901130499 0.43793852553 0.0968939393939 YES
5.16887469543 2.92844684608 -0.530859104203 -0.0274826817193 -0.508221375593 0.00917836201375 0.156817803213 0.113413274112 0.270291299968 0.252570075933 -0.103492743484 -0.319464165872 -0.50331278662 8864082.77394 0.0254173285763 2.29170704105 0.0545739195155 0.0947393187927 0.0268730645801 0.0220833333333 YES
3.00916020915 3.17394247252 0.880328815498 -0.053607623741 -0.0724152545819 0.130871672147 -0.183495028188 0.360738373407 0.0241810220476 0.294928436573 -0.0814706822714 0.149627404731 0.079769401404 8505063.85403 0.0198447835825 2.61990697686 0.0661827978461 0.120486056215 0.0426245040159 0.015625 YES
3.71478189899 3.43393058627 0.0443314492898 0.266442706241 -0.515502091639 0.289085457002 -0.178212188588 0.506341165123 0.316748178207 -0.174211798455 -0.0825292226891 -0.364942461926 -0.0653364342448 5870815.67637 0.0507656515851 1.8266819834 0.0857128463322 0.141126034026 0.0533703953196 0.0207638888889 YES
2.90694051296 3.16772715896 0.636839609921 -0.248580832973 -0.314352417672 -0.0649961549308 -0.224073962215 0.338256124412 0.291679490844 0.221995997452 -0.0525153827606 -0.455728597657 -0.0698252803142 1921910.04895 0.0384455123753 2.17492711372 0.106991708796 0.162523148555 0.103995152814 0.019 YES
4.72248021585 3.45384649858 -0.587976366977 -0.0357781134948 -0.667252171353 -0.00245811092753 0.596468771184 0.192304913309 -0.131939010354 -0.122239382216 -0.532246110949 -0.261192210442 -0.093667048301 3707424.82557 0.0260004333406 2.19213579817 0.0577605672459 0.103962447317 0.0352923691807 0.0228333333333 YES
4.78499770169 3.38498517111 -0.647821993147 -0.181953356195 -0.0687388408595 -0.0140871734053 -0.111004570327 0.0451283089993 -0.150429559941 -0.273322299645 -0.190699352776 0.196595839712 -0.302650654854 3496350.45902 0.02487551824 2.75250976199 0.0718834304194 0.127615560823 0.0500587689394 0.03125 YES
4.58384766838 3.19848364262 -0.0358259671027 0.129982324421 -0.614011788469 0.169157465825 0.239750510415 -0.00141416541773 0.0647854503775 -0.0144847202152 -0.295266446212 -0.146385615966 -0.0334609056828 7188686.32215 0.0209382270218 2.35529564518 0.0574543772769 0.104943942851 0.0290040064118 0.0215277777778 YES
3.08247100241 3.81750621408 0.6676009701 0.311847651547 -0.448665250967 -0.197953794673 -0.303661643336 0.0980583051649 -0.134806897773 0.0294219222199 0.0213404722063 0.287532055265 -0.235493822688 7878654.06405 0.023095925474 1.95832866313 0.056917074485 0.123985823759 0.0129201383135 0.0147619047619 YES
4.89943452488 2.85765506242 -0.0773551018893 -0.829872501361 -0.604827098542 0.0237944139547 -0.519309641609 0.0766259468361 0.0790425421797 0.261711463458 0.090111203201 -0.0446828592183 0.0233964824041 4324039.75112 0.0411815088312 2.27817515779 0.119727978708 0.161495923016 0.193407352856 0.0260648148148 YES
5.99507058783 2.63677697888 0.283568524758 -0.488318074419 -0.795174077566 -0.0925243614555 -0.0500328121475 0.174704723931 0.343486693582 0.136083565406 0.0704913714329 0.273604654835 -0.304542310219 8581392.21667 0.0281602111148 2.4484398083 0.0770726642717 0.123144891422 0.093171482296 0.0215972222222 YES
4.48105665373 3.21225946233 -0.054435475547 -0.170948180212 -0.669167323656 0.16752746135 0.21415498856 0.058455611016 0.143486717923 0.0454782650016 -0.209459542932 0.239722537995 0.0319573515734 4237710.79996 0.0280330563207 2.06592041739 0.0713716200228 0.128936614711 0.0441221617264 0.0218981481481 YES
4.15835916819 2.71837322102 -0.382533402759 -0.802756946292 -0.465204695673 0.041289742617 0.0987194952683 0.0811712240209 0.135569750701 0.208832697238 -0.217067283324 -0.316016392317 -0.750368642689 9058450.32911 0.0232093003875 2.18353270791 0.0632487165982 0.105683896059 0.0412295904041 0.0263333333333 YES
6.62696084945 1.98433597713 -1.20531842345 -0.359051009483 -0.186336520937 0.395172489077 -0.00456119510496 -0.445691645941 0.0654123435878 -0.0706010094978 0.430783542658 0.161657072788 -0.165617731605 7182233.04827 0.0335742559977 2.53817719547 0.0671799828007 0.0993056161455 0.0821517207229 0.044358974359 YES
1.72672956048 3.68486509961 0.41801336174 0.281218089787 -0.0674838206838 -0.145104452658 -0.203061550372 0.0917323982887 -0.0787843880057 0.0512557099599 0.0379776932721 0.0736214015915 -0.0414356307525 2192540.39134 0.0222925955248 1.95112236651 0.0677509845184 0.132243602737 0.0270728801153 0.0153333333333 YES
6.18796100252 2.89902474576 -1.19359228487 -0.656423176343 -1.05376553179 -0.31834022621 0.512602077911 0.03244412427 -0.109974677921 0.181235423215 0.00950766265223 0.0892239110096 0.0644548929298 10106744.7666 0.0290671511192 2.64929001399 0.0510439567586 0.0888565939488 0.0235421455232 0.0269666666667 YES
2.03006703008 2.83111089677 0.0374838929832 -0.075378837793 -0.0250434933436 0.297262539803 0.0750720230496 -0.0232347975802 -0.118170151841 -0.0670625205099 -0.158499357528 -0.0143767389864 0.0111289589355 414303.044262 0.043415356837 2.36365894761 0.0901203478829 0.144808613093 0.14011328464 0.0267592592593 NO
2.17399255314 2.11173002749 0.374220347821 -0.0400054458695 0.284296044357 0.124822364403 -0.239479698892 0.42566916491 -0.0566954544277 0.152419342625 -0.2722500791 0.212772164797 0.0440836393385 405461.899816 0.0535429060858 2.6309816004 0.188345403728 0.216450074378 0.769268407533 0.100648148148 NO
1.40681906046 2.61415005977 0.100517644786 0.486372480309 0.395148227771 0.0393714695389 0.0259926239364 0.0226362185998 -0.0487908862838 -0.0804713669712 -0.100544121814 0.146838408778 0.063896436282 316254.338193 0.0323850089122 2.67164986088 0.111560755366 0.16584667146 0.160219591415 0.0288425925926 NO
2.32179384784 2.64453094207 -0.163051516429 0.0463252339686 0.128025958452 0.298514108793 0.0088610903304 -0.126117401446 -0.105182719661 -0.00466494767383 -0.258894886719 0.0187079071495 -0.153411147495 457412.160298 0.0424315377671 2.64939807398 0.177693757221 0.198147289791 0.442675405185 0.0386111111111 NO
1.62481294118 2.66808382863 0.704357719257 0.0703523289513 -0.186055862283 -0.0930003978936 -0.0212386899688 0.107315997618 0.021668923617 0.0858275805481 -0.251688499798 -0.0867391769661 -0.149257877416 369747.249839 0.0315053589203 2.78772850693 0.149570966194 0.18981082104 0.334500629188 0.0229166666667 NO
2.62944803762 1.96283063664 0.520021008955 0.424608091922 -0.0959158073423 -0.0353445128774 0.0742498921986 -0.0415942439376 0.125773582113 0.124036283796 -0.0754390153948 0.0587970902118 -0.0148543098412 578231.623099 0.0367138128197 2.51647008239 0.206737817179 0.190028395193 1.11692822878 0.239027777778 NO
3.83114262962 3.01319315604 -0.843038990696 -0.16752930741 -0.288370747106 0.0204435505815 0.181362022579 0.312616635253 -0.172023879787 -0.180021590319 0.0952003902818 -0.0690858345037 0.0923237181938 1669590.70199 0.0264357971249 2.37157333087 0.0721962049877 0.124250564955 0.0521087275996 0.0300925925926 NO
1.11379267547 2.98752155148 0.225385292404 0.201132925703 0.263389526672 0.130766952031 0.0413925735917 0.24336881335 -0.354994045604 0.0530767096781 -0.286286710665 0.0460925127593 -0.0334161029647 392210.435455 0.0290111721659 2.61819080304 0.194437366974 0.236531945067 0.35435906943 0.0243229166667 NO
2.99210259056 2.68489394298 -0.215044889061 0.0923511117495 0.115163723038 0.412957836693 0.312102141371 0.123719926682 -0.196359077556 0.0667659071778 -0.0832038972716 -0.0101294589631 0.0416017590111 767925.121976 0.025949674761 2.84218070045 0.091559594549 0.144227926517 0.10898803477 0.0284722222222 NO
5.53042735475 2.35384710353 -1.52843803839 0.741199006052 -0.696243269749 0.472027426651 0.420581481142 0.0183943094452 0.0501000250002 0.061819660778 -0.0924989587858 0.0033928308164 -0.0126527429332 4120646.54972 0.0325529310659 2.43413371259 0.0637612419794 0.10366636214 0.0259913807419 0.05875 NO
4.48719750428 2.62982319731 0.252340014126 0.416171372488 -0.5475238089 0.171045483932 -0.0437892573664 0.156519056889 0.26181583715 0.103333335506 -0.0824968195213 -0.0204700732402 -0.0865421327359 2747167.49017 0.0358804601958 2.2652522594 0.102042487285 0.147184715055 0.125114382865 0.0236574074074 NO
4.6938661603 2.90919727967 0.64336845058 0.0561931373354 0.0309447837619 0.328304385503 -0.179389128182 0.354550617519 0.15498473157 0.239388075923 -0.0142422052433 0.0344300864065 0.00849048128558 6272355.58974 0.0230792379453 2.59113259575 0.0771316435188 0.130257245593 0.0701127721786 0.0174537037037 NO
1.66681047323 3.01496182759 0.041243888474 0.1007515073 -0.0568277197953 0.123873936552 0.0704980211443 0.193710023312 0.102436709683 -0.0308239390484 -0.0846761998381 -0.186736962871 -0.180398928299 431289.556446 0.0318062918123 2.62503093301 0.106242324709 0.161933053298 0.136818259181 0.0240740740741 NO
3.45767984327 1.99154888633 0.708575293173 -0.700037657406 0.415492035419 -0.0786406133624 -0.0536850864389 0.220750310762 -0.354031455379 0.218422149298 0.0629966910974 0.0476798029774 0.211329826585 913078.103993 0.042755619343 2.49022264183 0.109712344929 0.131052220027 0.788403012433 0.14587962963 NO
4.02843405057 2.86366686773 -0.365040038181 -0.18118560369 -0.512669145731 0.209801001025 0.141135063078 0.419247207561 -0.105011679161 0.0781664610252 -0.322635803225 0.10628843259 -0.128309509749 1663298.26313 0.0359730549318 2.69007009711 0.0931140511083 0.154236391514 0.101068724423 0.0272222222222 NO
6.80564129161 1.88771814045 0.225657285456 -0.150108375427 -0.965056906248 0.239790374781 -0.258647703262 0.245364310336 -0.0150590369575 0.0865512991101 0.0833450687688 -0.000898128842608 -0.040631511892 7742825.34499 0.025926526077 2.50099851631 0.054336214477 0.0670546804926 0.153257579214 0.0740740740741 NO
